,Price
3526,1420000.0
3527,1920000.0
3528,2100000.0
3529,2410000.0
3530,2100000.0
3533,1390000.0
3534,1802000.0
3535,1310000.0
3536,1931000.0
3537,1250000.0
3538,2400000.0
3539,1800000.0
3540,1950000.0
3541,2085000.0
3542,1760000.0
3543,2340000.0
3544,1601000.0
3545,1910000.0
3546,1890000.0
3547,2305000.0
3548,1650000.0
3549,2862000.0
3550,2180000.0
3551,1610000.0
3552,2450000.0
3555,1501000.0
3556,1500000.0
3557,1330000.0
3559,1690000.0
3560,2215000.0
3561,580000.0
3562,1908000.0
3564,1300000.0
3565,2825000.0
3566,1910000.0
3567,1850000.0
3568,2152500.0
3569,2200000.0
3570,3000000.0
3572,1738000.0
3573,1333000.0
3574,708000.0
3575,1300000.0
3576,1307500.0
3577,1390000.0
3578,1285000.0
3579,1700000.0
3580,1688000.0
3581,1750000.0
3583,1900000.0
3584,1550000.0
3585,1715000.0
3586,1130000.0
3587,1331000.0
3588,1100000.0
3589,1908000.0
3590,1311000.0
3591,1116500.0
3592,656000.0
3593,730000.0
3594,1182000.0
3595,1800000.0
3596,1832000.0
3597,1000000.0
3598,1200000.0
3599,791000.0
3600,1790000.0
3601,1170000.0
3602,1320000.0
3603,1152000.0
3604,1275000.0
3605,1750000.0
3606,1480000.0
3607,1310000.0
3608,1285000.0
3609,1292000.0
3610,1300000.0
3611,1155000.0
3612,1190000.0
3613,2450000.0
3614,1214000.0
3615,1631888.0
3616,610000.0
3617,610000.0
3618,500000.0
3619,806500.0
3620,1150000.0
3621,850000.0
3622,550000.0
3623,822000.0
3625,670000.0
3626,852500.0
3628,530000.0
3629,721000.0
3630,737000.0
3631,575500.0
3632,600000.0
3634,370000.0
3635,691000.0
3636,500000.0
3637,670000.0
3638,572000.0
3639,702000.0
3640,730000.0
3641,711500.0
3642,820000.0
3643,810000.0
3644,460000.0
3645,793000.0
3646,596000.0
3647,447500.0
3648,588000.0
3649,410000.0
3650,688000.0
3651,612500.0
3652,525000.0
3653,703000.0
3654,705000.0
3655,577000.0
3656,765500.0
3657,482500.0
3658,580000.0
3659,710000.0
3660,630000.0
3661,420000.0
3662,600000.0
3663,600000.0
3664,1217500.0
3665,600000.0
3666,570000.0
3667,655000.0
3668,500000.0
3669,762700.0
3670,741250.0
3671,787500.0
3672,442000.0
3673,1000000.0
3674,726335.0
3675,630000.0
3676,670000.0
3677,440000.0
3678,501000.0
3679,660000.0
3680,722000.0
3681,270000.0
3682,825000.0
3683,638000.0
3684,683000.0
3686,793000.0
3687,780000.0
3688,895000.0
3689,885000.0
3690,597500.0
3691,690000.0
3692,822000.0
3693,710000.0
3694,730000.0
3695,901000.0
3696,643000.0
3697,820000.0
3698,1050000.0
3699,621000.0
3700,705000.0
3701,935000.0
3702,847000.0
3703,750000.0
3704,695000.0
3705,780000.0
3706,780000.0
3708,651000.0
3709,865000.0
3710,922000.0
3711,650000.0
3712,963500.0
3713,815000.0
3714,700000.0
3715,805000.0
3716,721000.0
3717,770000.0
3718,1220000.0
3719,940000.0
3720,820000.0
3721,760000.0
3722,680000.0
3723,629500.0
3724,815000.0
3725,835000.0
3726,830000.0
3727,815000.0
3728,780000.0
3729,932000.0
3730,605000.0
3731,605000.0
3732,831000.0
3733,570000.0
3734,805000.0
3735,850000.0
3736,1051000.0
3737,910000.0
3738,725000.0
3739,504000.0
3740,468000.0
3741,709000.0
3742,485000.0
3743,540000.0
3744,390000.0
3745,800000.0
3746,525000.0
3747,740000.0
3748,680000.0
3749,741000.0
3750,990000.0
3751,970000.0
3752,945000.0
3753,820000.0
3754,900000.0
3755,931000.0
3756,990000.0
3757,817000.0
3758,760000.0
3759,1050000.0
3762,730000.0
3763,880000.0
3765,740000.0
3766,866000.0
3767,1028000.0
3768,714000.0
3769,815000.0
3770,690000.0
3771,800000.0
3772,800000.0
3773,896000.0
3774,1010000.0
3775,725000.0
3776,770000.0
3777,887500.0
3778,900000.0
3779,700000.0
3780,1000000.0
3781,922000.0
3782,865000.0
3783,785000.0
3784,950000.0
3785,842000.0
3786,670000.0
3787,680000.0
3788,830000.0
3789,645000.0
3790,770000.0
3791,715000.0
3792,750000.0
3793,730000.0
3794,770000.0
3795,550000.0
3796,783000.0
3797,650000.0
3798,605000.0
3799,685500.0
3800,610000.0
3801,630000.0
3802,870000.0
3803,810000.0
3804,840000.0
3805,585000.0
3806,772500.0
3807,719000.0
3808,700000.0
3809,600500.0
3810,730000.0
3811,800000.0
3812,918000.0
3813,740000.0
3814,721000.0
3815,646000.0
3816,770000.0
3817,777000.0
3818,722000.0
3819,545000.0
3820,542500.0
3821,631500.0
3822,591000.0
3823,550000.0
3825,800000.0
3826,725000.0
3827,815000.0
3828,715888.0
3829,650000.0
3831,515000.0
3832,716000.0
3833,640000.0
3834,460000.0
3835,725000.0
3836,740000.0
3837,880000.0
3838,500000.0
3839,731000.0
3840,827000.0
3841,785000.0
3842,810000.0
3843,870000.0
3844,735000.0
3845,741000.0
3846,550000.0
3847,860000.0
3848,750000.0
3849,895000.0
3850,2800000.0
3852,2140000.0
3853,1600000.0
3854,1003500.0
3855,1500000.0
3856,1686500.0
3857,1400000.0
3858,1560000.0
3859,1715000.0
3860,1680000.0
3861,2520000.0
3862,1120000.0
3864,1250000.0
3865,2420000.0
3866,2000000.0
3867,2880000.0
3868,1805000.0
3869,1460000.0
3870,1403000.0
3871,1682000.0
3872,1875000.0
3873,2400000.0
3874,1450000.0
3875,786000.0
3876,742000.0
3877,1050000.0
3878,810000.0
3879,1460000.0
3880,1620000.0
3881,2400000.0
3884,875500.0
3885,2600000.0
3886,1465000.0
3887,1705000.0
3888,1610000.0
3889,1320000.0
3890,1450000.0
3891,898000.0
3892,1515000.0
3893,2980000.0
3894,2200000.0
3895,1100000.0
3896,800000.0
3897,1460000.0
3899,1740000.0
3900,2450000.0
3901,1800000.0
3902,2160000.0
3903,2439500.0
3904,2250000.0
3905,2130000.0
3906,1615000.0
3907,2513000.0
3908,1620000.0
3909,1789000.0
3910,2500000.0
3911,1560000.0
3912,2120000.0
3913,2100000.0
3914,1600000.0
3915,1325000.0
3917,1285000.0
3918,2905000.0
3919,1695000.0
3920,2550000.0
3921,1660000.0
3922,1960000.0
3923,1930000.0
3924,2675000.0
3925,1900000.0
3926,2260000.0
3927,1850000.0
3928,2515000.0
3929,1520000.0
3930,2550000.0
3931,1820000.0
3932,1450000.0
3933,2500000.0
3934,1800000.0
3935,2500000.0
3936,2086000.0
3937,1255000.0
3938,926000.0
3939,1070000.0
3940,472000.0
3941,1471000.0
3942,1195000.0
3943,1300000.0
3944,1416000.0
3945,865000.0
3946,1345000.0
3947,1060000.0
3948,1125000.0
3949,1280000.0
3950,1335000.0
3951,1650000.0
3953,2670000.0
3954,1480000.0
3955,1189000.0
3956,610000.0
3957,1155000.0
3958,2000000.0
3959,1420000.0
3960,956000.0
3961,1300000.0
3962,1300000.0
3963,1741000.0
3964,2325000.0
3965,2920000.0
3966,1510000.0
3967,2065000.0
3968,1400000.0
3969,1712000.0
3971,1828500.0
3972,1650000.0
3976,1560000.0
3977,2265000.0
3979,1180000.0
3980,1800000.0
3981,1855000.0
3982,1377000.0
3983,1551000.0
3984,1535000.0
3985,2375000.0
3986,1055000.0
3987,1976000.0
3990,2160000.0
3991,1700000.0
3992,1800000.0
3993,1525000.0
3994,1620000.0
3995,1985000.0
3996,1750000.0
3997,2100000.0
3998,2900000.0
4000,1790000.0
4001,2053000.0
4003,1236000.0
4004,1750000.0
4005,2010000.0
4006,2370000.0
4007,1480000.0
4008,1682000.0
4009,525000.0
4010,2800000.0
4011,1870000.0
4012,1955000.0
4013,1702000.0
4016,1857000.0
4017,1500000.0
4018,1425000.0
4019,1910000.0
4020,1460000.0
4021,2325000.0
4022,1450000.0
4023,1350000.0
4024,1550000.0
4025,2151000.0
4026,1140000.0
4028,1865000.0
4029,1700000.0
4030,1650000.0
4031,1615000.0
4032,1450000.0
4034,1700000.0
4035,1585000.0
4036,935000.0
4038,2800000.0
4039,2250000.0
4040,2381000.0
4041,1738000.0
4042,1582000.0
4043,2920000.0
4044,1920000.0
4045,1420000.0
4046,2100000.0
4047,1335000.0
4048,1825000.0
4050,840000.0
4053,1538000.0
4054,1320000.0
4055,1890000.0
4056,2450000.0
4057,1590000.0
4058,2450000.0
4060,1625000.0
4061,2775000.0
4062,706000.0
4063,2500000.0
4064,2350000.0
4065,1385000.0
4066,1666000.0
4067,2040000.0
4068,1650000.0
4069,1625000.0
4070,701000.0
4071,1100000.0
4072,2200000.0
4073,975000.0
4075,1575000.0
4076,1320000.0
4078,2425000.0
4079,400500.0
4080,2320000.0
4081,1465000.0
4082,2225000.0
4083,2855000.0
4085,2200000.0
4086,2680000.0
4087,2825000.0
4088,2710000.0
4089,1768000.0
4091,850000.0
4092,655000.0
4093,1040000.0
4094,912000.0
4095,1270500.0
4096,751000.0
4097,901000.0
4098,1165000.0
4099,920000.0
4100,932000.0
4101,1825000.0
4102,1000000.0
4103,546500.0
4104,620000.0
4105,1220000.0
4106,550000.0
4107,705000.0
4108,420000.0
4110,490000.0
4111,1110000.0
4112,540000.0
4113,750000.0
4114,1115000.0
4115,1000000.0
4116,1401000.0
4117,808000.0
4118,1031000.0
4119,600000.0
4121,1195000.0
4122,850000.0
4123,1076000.0
4124,1362000.0
4125,1375000.0
4126,1400000.0
4127,475000.0
4128,1030000.0
4129,1455000.0
4130,1450000.0
4131,1340000.0
4132,1271000.0
4133,610000.0
4134,828000.0
4135,1230000.0
4136,915000.0
4137,1430000.0
4138,1250000.0
4139,1515000.0
4140,985000.0
4141,815000.0
4142,720000.0
4143,757000.0
4144,740600.0
4145,580000.0
4146,1587500.0
4147,758500.0
4148,994000.0
4149,725000.0
4150,725000.0
4151,743000.0
4152,785000.0
4153,700000.0
4154,584000.0
4155,909000.0
4156,1086000.0
4157,680000.0
4158,440000.0
4159,650000.0
4160,890000.0
4161,650000.0
4162,659500.0
4163,725000.0
4164,770000.0
4165,950000.0
4166,856000.0
4167,600000.0
4168,1060000.0
4169,850000.0
4170,510000.0
4171,1100000.0
4172,915000.0
4173,526000.0
4174,570000.0
4175,550000.0
4176,590000.0
4177,920000.0
4178,662500.0
4179,1000500.0
4180,631000.0
4181,910000.0
4182,665000.0
4183,706000.0
4184,780000.0
4185,805000.0
4186,690000.0
4187,682000.0
4188,657000.0
4189,790000.0
4190,780000.0
4191,885000.0
4192,590000.0
4193,800000.0
4194,1010000.0
4195,630000.0
4196,650000.0
4197,680000.0
4198,1645000.0
4199,697500.0
4200,810000.0
4201,811000.0
4202,915000.0
4203,765000.0
4204,691000.0
4205,560000.0
4206,735000.0
4207,830000.0
4208,330000.0
4209,405000.0
4210,532000.0
4211,740000.0
4212,686000.0
4213,501500.0
4214,525500.0
4215,710000.0
4216,808000.0
4217,652000.0
4218,515500.0
4219,800000.0
4220,450000.0
4221,620000.0
4222,497500.0
4223,440500.0
4224,758000.0
4225,690500.0
4226,752000.0
4227,777000.0
4228,680000.0
4229,480000.0
4230,715000.0
4231,520000.0
4232,646250.0
4233,722000.0
4234,715000.0
4235,636000.0
4236,590000.0
4237,820000.0
4238,725000.0
4239,705000.0
4240,415000.0
4241,392000.0
4243,507000.0
4244,465000.0
4245,675000.0
4246,880000.0
4247,687000.0
4248,650000.0
4249,855000.0
4250,613000.0
4251,640000.0
4252,442000.0
4253,810000.0
4254,950000.0
4255,725000.0
4256,726500.0
4257,710000.0
4258,875000.0
4259,605000.0
4260,580000.0
4261,575500.0
4262,600000.0
4263,580000.0
4264,820000.0
4265,735000.0
4266,590000.0
4267,846000.0
4268,520000.0
4269,1190000.0
4270,1155000.0
4271,1220000.0
4272,1300000.0
4273,1430000.0
4274,1600000.0
4275,1430000.0
4276,1820000.0
4277,1242000.0
4278,1460000.0
4279,1535000.0
4280,1257000.0
4281,1260000.0
4282,1200000.0
4283,1150000.0
4284,832000.0
4285,1550000.0
4286,2585000.0
4287,1225000.0
4288,1911000.0
4289,650500.0
4290,485000.0
4291,660000.0
4292,677000.0
4293,737500.0
4294,660000.0
4295,580000.0
4296,600000.0
4297,700000.0
4298,618350.0
4299,805000.0
4300,628000.0
4301,645500.0
4302,530000.0
4303,515000.0
4304,555500.0
4305,555000.0
4306,535000.0
4307,520000.0
4308,553100.0
4309,418000.0
4310,505000.0
4311,492000.0
4312,680000.0
4313,472000.0
4314,442500.0
4315,540000.0
4316,516000.0
4317,536500.0
4318,541000.0
4319,557000.0
4320,520000.0
4321,650000.0
4322,576000.0
4323,540000.0
4324,610000.0
4325,555000.0
4326,510000.0
4327,575000.0
4328,525000.0
4329,723000.0
4330,520000.0
4331,650000.0
4332,550000.0
4333,537000.0
4334,568000.0
4335,602000.0
4336,565000.0
4337,567000.0
4338,1550000.0
4339,1340000.0
4340,1316000.0
4341,1055000.0
4342,2120000.0
4343,1745000.0
4344,1700000.0
4345,1350000.0
4346,900000.0
4347,1262000.0
4348,1337000.0
4349,1210000.0
4350,1167500.0
4351,900000.0
4352,1322000.0
4353,1340000.0
4354,2190000.0
4355,980000.0
4356,1250000.0
4357,1475000.0
4358,1570000.0
4359,1601000.0
4360,2265000.0
4361,1680000.0
4362,2350000.0
4363,981000.0
4365,890000.0
4366,1340000.0
4367,785000.0
4368,1155000.0
4369,1300000.0
4370,1020000.0
4371,1796000.0
4372,790000.0
4373,1465000.0
4374,1010000.0
4375,1220000.0
4376,1605000.0
4377,1075000.0
4378,610000.0
4379,1535000.0
4380,1470000.0
4381,1486000.0
4382,1615000.0
4383,1730000.0
4384,1850000.0
4385,1910000.0
4387,950000.0
4388,1102000.0
4389,1275000.0
4390,1065000.0
4391,1223500.0
4392,1720000.0
4393,1225000.0
4394,630000.0
4395,1460000.0
4396,2090000.0
4397,1758000.0
4398,700000.0
4399,1420000.0
4400,550000.0
4401,2595000.0
4402,990000.0
4403,1410000.0
4404,970000.0
4405,1650000.0
4407,1689000.0
4408,1851000.0
4409,1110000.0
4410,1060000.0
4411,1350000.0
4412,1300000.0
4413,2380000.0
4414,1035000.0
4415,1475000.0
4416,2100000.0
4417,1510000.0
4418,880000.0
4419,1320000.0
4421,950000.0
4422,880000.0
4424,2530000.0
4425,1200000.0
4427,1605000.0
4429,1740000.0
4430,1660000.0
4433,1875000.0
4434,1797000.0
4436,2325000.0
4438,1740000.0
4439,2525000.0
4440,1853000.0
4441,1640000.0
4442,1601000.0
4443,1535000.0
4444,2040000.0
4445,551000.0
4446,425000.0
4447,537000.0
4448,600000.0
4449,460000.0
4450,611000.0
4451,495000.0
4452,472500.0
4453,421000.0
4454,485000.0
4455,618000.0
4456,650000.0
4457,556000.0
4458,590500.0
4459,575500.0
4460,550000.0
4461,559000.0
4462,528000.0
4463,620500.0
4464,626000.0
4465,650000.0
4466,605000.0
4467,740000.0
4468,500000.0
4469,365000.0
4470,570000.0
4471,515000.0
4472,582000.0
4473,545000.0
4474,461000.0
4475,751000.0
4476,500000.0
4477,560000.0
4478,450000.0
4479,646000.0
4480,570000.0
4481,590000.0
4482,750000.0
4483,572000.0
4484,810000.0
4485,735000.0
4486,580000.0
4487,670000.0
4488,790000.0
4489,675000.0
4490,620000.0
4491,705000.0
4492,590000.0
4493,720000.0
4494,680000.0
4495,683000.0
4496,700000.0
4497,703000.0
4498,650000.0
4499,770000.0
4500,480000.0
4501,590000.0
4502,900000.0
4503,935000.0
4504,700000.0
4505,675000.0
4506,816000.0
4507,845000.0
4508,725000.0
4509,772000.0
4510,757000.0
4511,690000.0
4512,785000.0
4513,583000.0
4514,920000.0
4515,880000.0
4516,886000.0
4517,970000.0
4518,920000.0
4519,625000.0
4520,825000.0
4521,695000.0
4522,915000.0
4523,976000.0
4524,1420000.0
4525,900000.0
4526,470000.0
4527,1100000.0
4528,470000.0
4529,380000.0
4530,560000.0
4531,1010000.0
4532,740000.0
4533,630000.0
4534,835000.0
4535,705000.0
4536,680000.0
4537,871000.0
4538,808000.0
4539,891000.0
4540,785000.0
4541,695000.0
4542,807000.0
4543,770000.0
4544,700000.0
4545,570000.0
4546,830000.0
4547,600000.0
4548,825000.0
4549,680000.0
4550,720000.0
4551,735000.0
4552,875000.0
4553,601200.0
4554,680000.0
4555,660000.0
4556,900000.0
4557,823000.0
4558,847000.0
4559,705000.0
4560,710000.0
4561,732000.0
4562,715000.0
4563,843000.0
4564,835000.0
4565,490000.0
4566,745000.0
4567,941000.0
4568,738000.0
4569,912000.0
4570,745000.0
4571,885000.0
4572,1120000.0
4573,1001000.0
4574,825000.0
4575,806000.0
4576,698000.0
4577,1005000.0
4578,710000.0
4579,850000.0
4580,518500.0
4581,920000.0
4582,1100000.0
4583,840000.0
4584,860000.0
4585,918000.0
4586,777000.0
4587,880000.0
4588,1475000.0
4589,1010000.0
4590,1210000.0
4591,1188000.0
4592,1031100.0
4593,1076500.0
4594,1230000.0
4595,933000.0
4596,981000.0
4597,1250000.0
4598,986000.0
4599,620000.0
4600,790000.0
4601,630000.0
4602,900000.0
4603,960000.0
4604,1160000.0
4605,720000.0
4606,380000.0
4607,843000.0
4608,501000.0
4609,820500.0
4610,722000.0
4611,575000.0
4612,566000.0
4613,616000.0
4614,773000.0
4615,670000.0
4616,690000.0
4617,752500.0
4618,700000.0
4619,750000.0
4620,765000.0
4621,821000.0
4622,785000.0
4623,852000.0
4624,1037000.0
4625,775000.0
4626,845000.0
4627,1050000.0
4628,1291000.0
4629,961000.0
4630,1271000.0
4631,1010000.0
4632,750000.0
4633,1675000.0
4634,905000.0
4635,960000.0
4636,1031000.0
4637,870000.0
4638,1165000.0
4639,1710000.0
4640,1455000.0
4641,765000.0
4642,1005000.0
4643,825000.0
4644,812000.0
4645,1900000.0
4646,1260000.0
4647,1000000.0
4648,1155000.0
4649,813500.0
4650,1365000.0
4651,700000.0
4652,1230000.0
4653,1001000.0
4654,850000.0
4655,1335000.0
4656,960000.0
4657,1211000.0
4658,806000.0
4659,786000.0
4660,1110000.0
4661,811000.0
4662,1190000.0
4663,903000.0
4664,1817000.0
4665,1000000.0
4666,1817000.0
4667,850000.0
4668,500000.0
4669,990000.0
4670,1070000.0
4671,1415000.0
4672,1250000.0
4673,1225000.0
4674,1060000.0
4675,1635000.0
4677,1528500.0
4678,1690000.0
4679,1490000.0
4680,2130000.0
4681,2200000.0
4683,1326000.0
4684,1950000.0
4685,1875000.0
4686,2850000.0
4687,2550000.0
4688,1878000.0
4689,1410000.0
4690,2310000.0
4691,1950000.0
4695,1905000.0
4696,2286000.0
4697,1575000.0
4698,1507000.0
4699,2350000.0
4700,2117000.0
4701,1331000.0
4702,1800000.0
4703,2513000.0
4704,1476000.0
4705,2590000.0
4706,2625000.0
4707,2265000.0
4709,2075000.0
4710,2550000.0
4711,2240000.0
4712,1275000.0
4714,2800000.0
4715,1410000.0
4716,1000000.0
4718,2460000.0
4719,2850000.0
4720,2425000.0
4721,1410000.0
4723,1565000.0
4724,1725000.0
4725,1750000.0
4726,1290000.0
4727,1440000.0
4728,2560000.0
4729,2600000.0
4730,2245000.0
4732,2600000.0
4733,2800000.0
4734,1420000.0
4735,1800000.0
4737,2250000.0
4740,2150000.0
4741,1965000.0
4742,2425000.0
4743,835000.0
4744,912500.0
4746,1375000.0
4747,1995000.0
4749,1300000.0
4750,2425000.0
4751,825000.0
4753,1110000.0
4754,1205000.0
4755,1410000.0
4756,2660000.0
4757,1510000.0
4759,2550000.0
4760,1405000.0
4763,1690000.0
4764,1950000.0
4765,2375000.0
4766,1950000.0
4768,1775000.0
4769,2600000.0
4770,1350000.0
4772,1750000.0
4773,2045000.0
4774,2200000.0
4775,2490000.0
4776,1750000.0
4777,1950000.0
4778,1920000.0
4779,1610000.0
4780,1850000.0
4781,1615000.0
4782,1830000.0
4783,1300000.0
4784,1880000.0
4785,2081000.0
4786,1315000.0
4787,1750000.0
4788,2100000.0
4789,2175000.0
4790,1300000.0
4791,1350000.0
4792,1315000.0
4793,1770000.0
4794,1402000.0
4795,2162000.0
4796,2260000.0
4797,1975000.0
4798,2258000.0
4799,1840000.0
4800,1750000.0
4801,1500000.0
4802,1700000.0
4803,2000000.0
4804,1655000.0
4805,1980000.0
4806,1650000.0
4807,2125000.0
4808,1325000.0
4809,1975000.0
4810,2118000.0
4811,1875000.0
4812,965000.0
4813,745000.0
4814,752000.0
4815,575000.0
4816,745000.0
4817,725000.0
4818,770000.0
4819,930000.0
4820,480000.0
4821,980000.0
4822,1000000.0
4823,731000.0
4824,610000.0
4825,690000.0
4826,607500.0
4827,488000.0
4828,800001.0
4829,740000.0
4830,677200.0
4831,1155000.0
4832,817000.0
4833,1035000.0
4834,677500.0
4835,750000.0
4836,440000.0
4837,685000.0
4838,967500.0
4839,1340000.0
4841,1275000.0
4842,925000.0
4843,1336000.0
4844,1190000.0
4845,1205000.0
4846,1020000.0
4847,1180000.0
4848,735000.0
4849,570000.0
4850,900000.0
4851,1100000.0
4852,1140000.0
4853,1000000.0
4854,750000.0
4855,635000.0
4856,675000.0
4857,521000.0
4858,638000.0
4859,716000.0
4860,705500.0
4861,685000.0
4862,560000.0
4863,511500.0
4864,600000.0
4865,487000.0
4866,572000.0
4867,710500.0
4868,752000.0
4869,622000.0
4870,570000.0
4871,795000.0
4872,660000.0
4873,798000.0
4874,560000.0
4875,444000.0
4876,544000.0
4877,580500.0
4878,710000.0
4879,700000.0
4880,715000.0
4881,685500.0
4882,685000.0
4883,741000.0
4884,801000.0
4885,596000.0
4886,700000.0
4887,766000.0
4888,652000.0
4889,671000.0
4890,690000.0
4891,520000.0
4892,625000.0
4893,615000.0
4894,715000.0
4895,826000.0
4896,640000.0
4897,1200000.0
4898,927000.0
4899,880000.0
4900,485000.0
4901,490000.0
4902,725000.0
4903,676500.0
4904,502000.0
4905,721000.0
4906,1048000.0
4907,520000.0
4908,1000000.0
4909,580000.0
4910,840000.0
4911,893000.0
4912,832000.0
4913,646000.0
4914,673000.0
4915,728000.0
4916,695000.0
4917,935000.0
4918,555000.0
4919,915000.0
4920,600000.0
4921,690000.0
4922,1350000.0
4923,930000.0
4924,725500.0
4925,746000.0
4926,1060000.0
4927,740000.0
4928,770000.0
4929,490000.0
4930,830000.0
4931,865000.0
4932,773000.0
4933,905000.0
4934,760000.0
4935,873000.0
4936,640000.0
4937,725000.0
4938,472500.0
4939,838000.0
4940,930000.0
4941,895000.0
4942,810000.0
4943,793000.0
4944,876000.0
4945,710000.0
4946,1170000.0
4947,930000.0
4948,650000.0
4949,702000.0
4950,681000.0
4951,1005000.0
4952,468000.0
4953,650000.0
4954,821000.0
4955,865000.0
4956,610000.0
4957,2300000.0
4959,2400000.0
4960,2025000.0
4961,1950000.0
4962,1895000.0
4963,1611000.0
4965,1390000.0
4967,1437000.0
4969,2355000.0
4971,1326000.0
4973,1617000.0
4974,1965000.0
4975,2325000.0
4977,2325000.0
4978,1475000.0
4979,1000000.0
4980,2300000.0
4981,1000000.0
4982,2000000.0
4983,910000.0
4985,2775000.0
4986,1700000.0
4988,1650000.0
4989,2020000.0
4990,1510000.0
4991,2750000.0
4993,1490000.0
4994,1210000.0
4995,1300000.0
4996,1675000.0
4997,980000.0
4998,2400000.0
4999,1036000.0
5000,1301000.0
5001,2350000.0
5002,1215000.0
5003,2200000.0
5004,2200000.0
5005,790000.0
5006,2250000.0
5007,1837000.0
5008,1105000.0
5009,1253000.0
5010,1505000.0
5011,1500000.0
5012,1400000.0
5013,2210000.0
5014,940000.0
5015,1810000.0
5017,1555000.0
5018,2123000.0
5019,2800000.0
5020,2305000.0
5021,1700000.0
5022,2500000.0
5023,1150000.0
5024,1600000.0
5025,2001000.0
5026,1915000.0
5027,1690000.0
5028,1240000.0
5029,1400000.0
5030,707500.0
5031,1870000.0
5032,1580000.0
5033,1420000.0
5034,1370000.0
5035,2960000.0
5036,2110000.0
5037,1300000.0
5038,1750000.0
5040,960000.0
5041,1297000.0
5042,1335000.0
5043,1670000.0
5044,1650000.0
5045,1550000.0
5046,950000.0
5047,1782500.0
5048,2490000.0
5049,2250000.0
5051,1380000.0
5052,1290000.0
5053,2020000.0
5054,1211000.0
5055,1715157.0
5056,1510000.0
5057,1220000.0
5058,1465000.0
5059,2110000.0
5060,2265000.0
5061,1780000.0
5062,2520000.0
5063,1690000.0
5064,1060000.0
5065,2400000.0
5066,3000000.0
5069,1638000.0
5070,1430000.0
5071,2525000.0
5072,1902000.0
5073,2030000.0
5074,1800000.0
5075,651000.0
5076,870000.0
5077,975000.0
5078,940000.0
5079,1105000.0
5080,730000.0
5081,425000.0
5082,662500.0
5083,986500.0
5084,930000.0
5085,920000.0
5086,1320000.0
5087,1150000.0
5088,680000.0
5089,990000.0
5090,1011000.0
5091,847000.0
5092,1100000.0
5093,510000.0
5094,940000.0
5095,1900000.0
5096,820000.0
5097,408000.0
5098,1040000.0
5099,1460000.0
5100,780000.0
5101,675000.0
5102,1048700.0
5103,1215000.0
5104,1180000.0
5105,1117000.0
5106,770000.0
5107,905000.0
5108,1151000.0
5109,907000.0
5110,820000.0
5111,940000.0
5112,1030000.0
5113,1350000.0
5114,1230000.0
5115,460000.0
5116,884500.0
5117,1010000.0
5118,820000.0
5119,820000.0
5120,1620000.0
5121,1050000.0
5122,1085000.0
5123,815000.0
5124,920000.0
5125,1340000.0
5126,1200000.0
5127,940000.0
5128,675000.0
5129,983000.0
5130,1500000.0
5132,467000.0
5133,450000.0
5134,440000.0
5135,520000.0
5136,430000.0
5137,570000.0
5138,520000.0
5139,515000.0
5140,420000.0
5141,510000.0
5142,560000.0
5143,482000.0
5144,473000.0
5146,535000.0
5147,320000.0
5148,480000.0
5149,400000.0
5150,420000.0
5151,405000.0
5152,373500.0
5153,355000.0
5154,419000.0
5155,420000.0
5156,465000.0
5157,347500.0
5158,341000.0
5159,336000.0
5160,426000.0
5161,375000.0
5162,326000.0
5163,400000.0
5164,412250.0
5165,300000.0
5166,385000.0
5167,410000.0
5168,460000.0
5169,395000.0
5170,885000.0
5171,1051000.0
5172,1700000.0
5173,1010000.0
5174,1485000.0
5175,640000.0
5176,1322000.0
5177,940000.0
5178,900000.0
5179,2025000.0
5180,900000.0
5181,960500.0
5182,840000.0
5183,995000.0
5184,950000.0
5185,792000.0
5186,881000.0
5187,815000.0
5188,1002500.0
5189,2600000.0
5190,2350000.0
5191,2956000.0
5192,1690000.0
5193,1020000.0
5194,2360000.0
5195,2005000.0
5196,1025000.0
5197,1920000.0
5198,1500000.0
5199,1630000.0
5200,1910000.0
5201,1420000.0
5202,1335000.0
5203,1300000.0
5204,1630000.0
5205,2010000.0
5207,2500000.0
5209,1750000.0
5211,1500000.0
5212,2090000.0
5213,610000.0
5214,732000.0
5215,720000.0
5216,556500.0
5217,865000.0
5218,625000.0
5219,428000.0
5220,722500.0
5221,421000.0
5222,725000.0
5223,767500.0
5224,705000.0
5225,705000.0
5226,790000.0
5227,676000.0
5228,704500.0
5229,550000.0
5230,598000.0
5231,592000.0
5232,602000.0
5233,775500.0
5234,726000.0
5235,710000.0
5236,725000.0
5237,668000.0
5238,650000.0
5239,490000.0
5240,800000.0
5241,955000.0
5242,635000.0
5243,710000.0
5244,757000.0
5245,445000.0
5246,675000.0
5247,721000.0
5248,900000.0
5249,650000.0
5250,470000.0
5251,950000.0
5252,1302000.0
5253,800000.0
5254,890000.0
5255,960000.0
5256,695000.0
5257,655000.0
5258,820000.0
5259,990000.0
5260,883000.0
5261,1095000.0
5262,1071000.0
5263,973000.0
5264,1045000.0
5265,1101000.0
5266,926000.0
5267,1200000.0
5268,1237000.0
5269,961000.0
5270,890000.0
5271,1150000.0
5272,902000.0
5273,1185000.0
5274,907800.0
5275,1010000.0
5276,1320000.0
5279,1400000.0
5281,2200000.0
5282,1310000.0
5283,2335000.0
5284,2000000.0
5285,1815000.0
5287,1564000.0
